stream_comid,totma,fromnode,tonode,stream_order
4287293,0.0707824197567,150054832,150014758,1
4287725,0.00363223845864,150014853,150014854,1
4287325,0.185121712031,150054843,150014853,1
4287329,0.145855606629,150054845,150014856,1
4287731,0.00362414034703,150014856,150014952,1
4288033,0.00207010824179,150014995,150014956,1
4287323,0.0835057543301,150054842,150014995,1
4287333,0.141070830791,150054847,150014959,1
4287961,0.0027984491295,150014959,150014958,1
4287637,0.088210227391,150054898,150014762,1
4287327,0.238961843156,150054844,150014967,1
4287977,0.00463356142715,150014967,150014965,1
4287647,0.152396450769,150054902,150014997,1
4288037,9.86824669386e-4,150014997,150014998,1
4287341,0.123226665981,150054849,150014874,1
4287767,0.00313754189372,150014874,150014873,1
4287773,0.00354539573986,150014877,150014875,1
4287347,0.122628366598,150054852,150014877,1
4287659,0.149969199682,150054904,150014766,1
4287429,0.114899817728,150054870,150014772,1
4287995,0.00259475323364,150014976,150014975,2
4287349,0.0123225303708,150014765,150014976,2
4287401,0.155488740995,150054864,150014765,1
4287367,0.107504672201,150054858,150014765,1
4287437,0.0925869941864,150014789,150014788,2
4287425,0.00344997135129,150014786,150014789,1
4287883,148.224978386,150054912,150014786,1
4287445,0.0974194140731,150054875,150014789,1
4287415,0.10208100624,150054867,150014784,1
4287471,0.0985865524753,150054883,150014793,1
4287465,0.112270511809,150054880,150014792,1
4287431,0.0827081301841,150054871,150014785,1
4287469,0.0778649137868,150054882,150014903,1
4287825,0.00315230651971,150014903,150014904,1
4287839,0.00117446134902,150014910,150014909,1
4287837,0.00563660079505,150014909,150014908,1
4287489,0.175643372864,150054887,150014910,1
4287501,0.0456139098173,150014803,150014801,1
4287893,19.8756277903,150054917,150014803,1
4287671,0.209746760654,150014829,150014920,1
4287859,6.48329922324e-4,150014920,150014919,1
4287857,0.00394982099395,150014919,150014918,1
4287889,18.2919202756,150054915,150014829,1
4287865,4.07143914572e-4,150014923,150014922,1
4287493,0.125879248729,150054889,150014923,1
4287863,0.0225007683414,150014922,150014921,1
4287495,0.077904234918,150054890,150015061,1
4288349,0.0461455348932,150015061,150015123,1
4288585,0.013059323505,150015123,150015122,1
4288399,0.100532685476,150054993,150015068,1
4288407,0.091345914078,150054995,150015071,1
4288413,0.0859049238919,150054998,150014809,1
4287519,0.00938912045902,150014809,150014808,1
4287537,0.0969348356892,150054895,150014812,1
4287549,0.0186990874521,150014821,150014818,1
4288887,0.0862616924274,150055033,150014821,1
4288885,0.0422250396133,150015198,150015197,1
24892784,6.8297676737,150067668,150015198,1
4287531,0.0204001283807,150014814,150014813,3
4287535,0.0494537348417,150014816,150014814,3
4287539,0.0823916864456,150014817,150014816,2
4287545,0.0265986987555,150014819,150014817,2
4288879,0.0178259104219,150015196,150014819,2
166157974,0.0255574524398,150047882,150015196,2
4288891,0.0903705525898,150015200,150015196,1
4288991,23.5082831161,150055035,150015200,1
4287675,0.0882626266146,150054909,150014817,1
4287533,0.11572437356,150014815,150014816,2
4287521,0.0107287960318,150014810,150014815,2
4287513,0.048748661117,150014806,150014810,2
4287505,0.0799801633176,150054891,150014926,1
4287523,0.0519863346401,150014811,150014815,1
4287899,39.9540835511,150054920,150014811,1
4287509,0.019856887389,150014805,150014928,1
4287895,30.521008525,150054918,150014805,1
4287507,0.0852578728392,150054892,150014925,1
4287515,0.0632022835886,150014807,150014810,1
4287897,4.49326542989,150054919,150014807,1
4287527,0.13584951488,150054894,150014814,1
4288385,0.0165583026516,150015070,150015069,2
4287503,0.0167621587969,150014804,150015635,2
4292659,8.34804453676e-4,150015635,150015070,2
4287673,0.102360235082,150054908,150014804,1
4287511,0.25503337726,150054893,150014804,1
4288607,5.89886608155e-4,150015134,150015133,1
4288519,0.129584823386,150055020,150015134,1
4288605,0.0362229184925,150015133,150015128,1
4288517,0.115661914347,150055019,150015140,1
4288617,0.00210115313524,150015139,150015138,1
4288619,7.47052613347e-4,150015140,150015139,1
4288633,0.012093212407,150015147,150015146,1
4288365,0.0996752837649,150054986,150015147,1
4288369,0.203566996411,150054987,150015145,1
4288629,0.0103173900154,150015145,150015144,1
4288353,0.0838390073633,150054982,150015150,1
4288639,0.00798767587963,150015150,150015149,1
4288527,0.149154960778,150055022,150015096,1
4288401,0.0207122357029,150015074,150015073,2
4288411,0.111279172423,150054997,150015074,1
4288405,0.111337383825,150054994,150015074,1
4288397,0.126940925057,150054992,150015067,1
4288375,0.107621673907,150015066,150015063,2
4288387,0.102140580744,150054990,150015066,1
4288381,0.102551691444,150054989,150015066,1
4289183,0.13111927555,150055036,150015313,1
4289635,0.0032877131753,150015313,150015312,1
4289643,0.00316445733844,150015317,150015316,1
4289195,0.110267173201,150055039,150015317,1
4289209,0.0329564325203,150015209,150015318,2
4289645,0.00288293458682,150015318,150015319,2
4289225,0.11991793504,150055045,150015209,1
4289207,0.090046962289,150055042,150015209,1
4289667,0.00330645180412,150015329,150015330,1
4289227,0.139176375501,150055046,150015329,1
4289681,0.00284118971093,150015336,150015335,1
4289243,0.22237113487,150055048,150015336,1
4289691,0.00448658602801,150015341,150015340,1
4289255,0.080462316532,150015224,150015341,1
4290027,0.979096805406,150055108,150015224,1
4289289,0.102406177351,150015234,150015378,2
4289765,0.00958183614222,150015378,150015377,2
4289563,0.138407862244,150055087,150015234,1
4289305,0.129596104505,150055059,150015234,1
4289783,0.0286314081501,150015387,150015384,1
4289303,0.0968883764832,150055058,150015387,1
4289803,0.0331858380726,150015397,150015391,1
4289313,0.014451747153,150015242,150015397,1
4289807,0.0549825491133,150015398,150015242,1
4289809,0.0130813888879,150015400,150015398,1
4289325,0.118811430141,150015247,150015400,1
4289333,0.174842595142,150055063,150015412,1
4289833,0.123950306643,150015412,150015247,1
4289817,0.0105554998103,150015404,150015403,4
4289319,0.0571203479621,150015244,150015404,4
4289827,0.0827632104096,150015408,150015246,4
4289323,0.00306025656552,150015246,150015244,4
4289321,0.0281021497417,150015244,150015407,4
4289821,0.0121647339052,150015406,150015405,4
4289823,9.38477691079e-4,150015407,150015406,4
4289839,0.0113896941958,150015415,150015414,1
4289841,0.00151567393573,150015416,150015415,1
4290043,15.915349665900001,150055116,150015248,1
4289327,0.00248763145587,150015248,150015416,1
4289337,0.162028030662,150055065,150015420,1
4289847,0.00324116454578,150015419,150015418,1
4289849,1.5659097196e-4,150015420,150015419,1
4289341,0.0836728789131,150015251,150015422,2
4289853,0.00187048115894,150015422,150015421,2
4289345,0.0412480467826,150015252,150015251,1
4290053,7.79258438541,150055121,150015252,1
4289351,0.124165069805,150055067,150015251,1
4289873,6.98365743381e-4,150015432,150015431,1
4289373,0.154941096531,150055070,150015432,1
4289871,0.00231527927927,150015431,150015430,1
4289889,0.01728766205,150015440,150015439,4
4289893,0.0584551339314,150015441,150015258,4
4289363,0.0442858342741,150015258,150015440,4
4289383,0.102351595809,150015264,150015449,2
4289907,0.00270769279752,150015449,150015448,2
4289395,0.135874591976,150055074,150015264,1
4289399,0.112221742911,150055076,150015264,1
4289389,0.0650428645874,150015267,150015456,1
4289413,0.00580996994048,150015275,150015465,1
4289921,0.0291710558837,150015456,150015455,1
4289937,0.679874710503,150015464,150015269,1
4289409,0.0409501900589,150015273,150015463,1
4289401,0.0644021256944,150015269,150015459,1
4289939,1.56455867292,150015465,150015273,1
4289927,0.433211188808,150015459,150015267,1
4290065,2.43576411697,150055127,150015275,1
4289935,6.46522433674e-4,150015463,150015464,1
4289949,0.00258975661738,150015470,150015469,1
4289617,0.242489704257,150055100,150015470,1
4289443,0.106695682945,150055081,150015476,1
4289961,0.00247908580545,150015476,150015477,1
4289447,0.0273391458771,150015286,150015498,1
4290005,0.00104630598713,150015498,150015497,1
4289445,0.171369620124,150055082,150015286,1
4289451,0.0518153088028,150015288,150015286,4
4290093,0.0225717840692,150015499,150015288,4
4289459,0.104799080911,150055083,150015293,1
4289461,0.0996745938908,150055084,150015293,1
4290273,0.199075630952,150055134,150015530,1
4290277,0.074995894752699993,150015531,150015584,1
4290449,0.00273695673425,150015584,150015583,1
4290275,0.160312228316,150055135,150015531,1
4290281,0.136125579531,150015532,150015531,3
4290451,0.0289381845382,150015585,150015532,3
4290285,0.221335665243,150055138,150015588,1
4290457,0.0037486650282,150015588,150015587,1
4290289,0.234324548083,150055139,150015533,1
4290565,0.0587489567463,150055164,150015534,1
4290291,0.149164405263,150015534,150015536,1
4290325,0.179306937271,150055144,150015540,1
4292699,0.00162276435763,150015640,150015599,2
4290481,0.0264639759503,150015600,150015640,2
4290413,0.165990809275,150015572,150015549,2
4290421,0.193211739759,150015573,150015600,2
4290479,0.0877557536743,150015599,150015572,2
4290345,0.0603249308295,150015553,150015573,2
4290347,0.0784870869998,150015554,150015553,1
4290579,0.115307551861,150055167,150015554,1
4290341,0.14910136406,150055146,150015573,1
4290611,0.154291979769,150055174,150015634,1
4292653,0.00967941156243,150015634,150015555,1
4290349,0.061559405374,150015555,150015553,1
4290361,0.162833857013,150055148,150015603,1
4290365,0.141206457838,150055149,150015608,1
4290367,0.0766781120832,150015561,150015564,1
4290511,489.33288566,150055160,150015561,1
4290379,0.0493764844653,150015567,150015568,1
4290515,53.8605579781,150055162,150015567,1
4290505,28.112895232,150015612,150015570,1
4290383,0.0314919474523,150015569,150015612,1
4290503,18.3638318122,150015611,150015569,1
4290375,0.0166073980051,150015565,150015611,1
4290517,133.940320217,150055163,150015565,1
4290377,0.11019825202,150015566,150015562,1
4290513,149.216247749,150055161,150015566,1
4290429,0.160062839827,150055157,150015574,1
4290353,0.0960292158108,150015557,150015556,2
4290423,0.241906171526,150055155,150015557,1
4290355,0.217757447522,150055147,150015557,1
4290417,0.318475678184,150055153,150015551,1
4290577,0.116153933388,150055166,150015550,1
4290337,0.255802986466,150015550,150015596,1
4290329,0.0940240794824,150015547,150015594,1
4290331,0.0863015548936,150055145,150015597,1
4290475,0.674568478623,150015597,150015547,1
4290333,0.243107338514,150015548,150015544,1
4290465,47.0992583054,150015592,150015548,1
4290411,0.234943591285,150055151,150015592,1
4290299,0.183281184547,150055140,150015538,1
4290303,0.177197159322,150055141,150015542,1
4290307,0.154576488552,150055142,150015539,1
4290571,0.00528713073055,150015622,150015620,1
4290615,2.36160621899,150055175,150015622,1
4290605,0.100426635615,150015627,150015628,1
4290617,12.4746862887,150055176,150015627,1
4290593,0.179834645506,150055171,150015625,1
4290583,0.200376511262,150055168,150015623,1
4290575,0.182467410059,150055165,150015621,1
4290603,0.0963878489464,150015626,150015614,1
4290557,0.0251383382811,150015615,150015626,1
4290265,0.0631986509734,150055132,150015617,1
4290559,0.0191244039291,150015617,150015615,1
4290555,0.0148744341661,150015615,150015626,1
4289455,0.0225717840692,150015289,150015520,1
4290097,0.00539001923566,150015520,150015519,1
4289627,0.11819111856,150055105,150015289,1
4290017,0.0037769312746200002,150015504,150015506,1
4289453,0.0237560844034,150015289,150015504,1
4290267,0.184295691626,150055133,150015580,1
4290441,0.00306859524829,150015580,150015579,1
4290071,2.29225799668,150055130,150015287,1
4289449,0.075601507192,150015287,150015496,1
4290001,0.00185779029637,150015496,150015495,1
4289993,6.24824780714e-4,150015492,150015491,1
4289625,0.432120723209,150055104,150015492,1
4289991,0.00401330689221,150015491,150015494,1
4289441,0.204299016132,150055080,150015485,1
4289979,0.002953242771,150015485,150015488,1
4289437,0.0340687540063,150015284,150015484,3
4289975,0.0179700191174,150015483,150015284,3
4289977,0.0074158585486,150015484,150015480,3
4292671,0.0015402776663,150015637,150015479,2
4289427,0.0308059096911,150015281,150015637,2
4289425,0.0110213983982,150015280,150015281,1
4289435,0.0732345182917,150015283,150015280,1
4290113,0.0146372800511,150015522,150015283,1
4290121,0.0121540371611,150015524,150015522,1
4289623,0.273401453705,150055103,150015281,1
4289615,0.202852290565,150015311,150015279,1
4290069,23.0474992812,150055129,150015311,1
4290085,0.00221503133912,150015514,150015515,1
4289387,0.0956472876017,150015266,150015514,1
4290067,1.00566373259,150055128,150015266,1
4290079,0.00236285682007,150015511,150015513,1
4289371,0.0923713938447,150055069,150015511,1
4290089,0.00187322245672,150015516,150015481,1
4289429,0.181454837116,150055078,150015516,1
4289965,0.00200763415639,150015478,150015487,1
4289433,0.14169480753,150055079,150015478,1
4289421,0.117764679572,150055077,150015285,1
4289619,0.125855531063,150055101,150015486,1
4289981,0.00219713347422,150015486,150015489,1
4289375,0.0512415885792,150015262,150015310,1
4289933,6.30399522159,150015462,150015262,1
4289607,0.137905201293,150055096,150015462,1
4289407,0.0217262665075,150015272,150015277,2
4289411,0.0104434314675,150015274,150015471,2
4289951,0.110216362542,150015471,150015272,2
4289953,0.144459674525,150015472,150015274,2
4289613,0.0298872936218,150055099,150015475,1
4289959,0.0010833148648,150015475,150015474,1
4289957,0.46031218323,150015474,150015472,1
4289611,0.058177805062,150055098,150015473,1
4289955,0.102835700509,150015473,150015472,1
4289621,0.246641171706,150055102,150015276,1
4289393,0.0136607239766,150015268,150015461,2
4289931,0.00572704954154,150015461,150015460,2
4289397,0.134243362204,150055075,150015268,1
4289391,0.135321500149,150055073,150015268,1
4289385,0.149264177185,150015265,150015458,2
4289925,0.00371920851527,150015458,150015457,2
4289379,0.257013862709,150055071,150015265,1
4289381,0.127337620009,150055072,150015265,1
4289913,0.110986677892,150015452,150015263,1
4289377,0.108513612463,150015263,150015454,1
4289367,0.106008773836,150015260,150015452,1
4289917,0.00341250817104,150015454,150015453,1
4290059,7.15551159197,150055124,150015260,1
4289911,0.00355502551228,150015451,150015450,1
4289601,0.381284279524,150055095,150015451,1
4289897,0.00414374983289,150015444,150015443,4
4289901,0.0175578892794,150015445,150015259,4
4289365,0.0709278233538,150015259,150015444,4
4289355,0.092583681483,150015254,150015257,2
4289581,0.171030709103,150055091,150015254,1
4289591,0.304080180559,150055092,150015254,1
4289335,0.0978405884497,150055064,150015250,1
4289343,0.11626492679,150055066,150015307,1
4289359,0.0472906670845,150015256,150015434,4
4289881,0.0659790597984,150015435,150015256,4
4289877,0.00481461370708,150015434,150015433,4
4289583,0.163070878032,150015303,150015429,1
4289867,0.00242884540194,150015429,150015428,1
4290049,70.9282987843,150055119,150015303,1
4289329,0.248131384395,150055062,150015304,1
4289831,0.0072899474192,150015411,150015410,1
4289575,0.188316926425,150055090,150015411,1
4289315,0.0368151332221,150015243,150015396,4
4289801,0.00618836396592,150015396,150015395,4
4289813,0.0480373837893,150015401,150015243,4
4289787,0.00395041787142,150015389,150015388,4
4289797,0.0266231294302,150015393,150015240,4
4289309,0.0488512513793,150015240,150015389,4
4289775,0.00226821093749,150015383,150015382,1
4289295,0.0186186343664,150015236,150015383,1
4289285,0.131838058478,150055056,150015380,1
4289769,0.00691436348408,150015380,150015379,1
4289271,0.190592339399,150055052,150015372,1
4289753,0.00240909470979,150015372,150015371,1
4289267,0.028421324609,150015228,150015368,1
4289745,0.00588092553372,150015368,150015367,1
4290037,24.9303228132,150055113,150015228,1
4289235,0.109899190527,150015217,150015339,1
4289685,0.0037339562028,150015338,150015337,1
4289687,0.00154044110368,150015339,150015338,1
4290025,4.10146744481,150055107,150015217,1
4289259,0.0799793785185,150055050,150015352,1
4289713,0.00384324521721,150015352,150015351,1
4289707,0.00802525151551,150015349,150015345,1
4289233,0.00374506240517,150015216,150015349,1
4290031,47.2280539752,150055110,150015216,1
4289693,0.00433458595244,150015342,150015353,3
4289237,0.284200246267,150015218,150015342,3
4289709,0.0300957120922,150015347,150015218,3
4289251,0.0457481923172,150015222,150015360,3
4289733,0.0167841462991,150015361,150015222,3
4289729,0.00586280950866,150015360,150015359,3
4289273,0.127002020896,150055053,150015374,1
4289757,0.00439998214459,150015374,150015373,1
4289275,0.0933296788308,150055054,150015229,1
4289557,0.0864587992774,150015296,150015230,1
4290041,34.8299928008,150055115,150015296,1
4289293,0.167036599576,150055057,150015299,1
4289353,0.160851438768,150055068,150015301,1
4290055,2.04567129955,150055122,150015306,1
4289589,0.205714033938,150015306,150015302,1
4289317,0.156042766118,150055061,150015426,1
4289567,0.177692558656,150015298,150015295,2
4289629,0.140434124837,150055106,150015295,1
4289561,0.208384692507,150055086,150015232,1
4289287,0.0469505445229,150015233,150015231,1
4289793,3.61413556194,150015392,150015233,1
4289307,0.149128064847,150055060,150015392,1
4289551,0.176469341919,150055085,150015226,1
4289245,0.017999703877,150015220,150015294,1
4289747,0.133047608588,150015369,150015220,1
4289241,0.0469461402791,150055047,150015369,1
4289261,0.097860601793,150055051,150015223,1
4289265,0.00675892074869,150015227,150015508,1
4290073,0.00266799505853,150015508,150015509,1
4290039,10.2187916247,150055114,150015227,1
4289257,0.219707382562,150015225,150015366,1
4289741,0.00147315008764,150015366,150015365,1
4290035,53.5040770295,150055112,150015225,1
4289725,0.00451496797942,150015358,150015357,1
4289239,0.147356561724,150015219,150015358,1
4290033,72.1538696712,150055111,150015219,1
4289219,0.0933908574678,150055044,150015214,1
4289193,0.0537019073955,150055038,150015211,1
4289215,0.105735556937,150055043,150015213,1
4289231,0.0027521977206,150015215,150015343,1
4290029,41.367397007,150055109,150015215,1
4289695,0.00372500343137,150015343,150015346,1
4289197,0.119612428578,150055040,150015207,1
4288429,0.111485368573,150055003,150015201,1
4289179,0.0108175623346,150015201,150015204,1
4288523,0.177206550617,150055021,150015076,1
4288417,0.112999764334,150054999,150015077,1
4289203,0.175451106232,150055041,150015212,1
4288715,1.34930087902,150055032,150015065,1
4288371,0.111098582235,150015065,150015095,1
4288363,0.174652051068,150054985,150015097,1
4289211,0.0260588873974,150015210,150015325,4
4289659,0.00361565163402,150015325,150015642,4
4289655,0.0335682925982,150015323,150015210,4
4289189,0.100435780212,150055037,150015315,1
4289639,0.00531919936112,150015315,150015314,1
4288423,0.112986366305,150055001,150015176,1
4288691,0.00192441124242,150015176,150015175,1
4288419,0.157993235797,150055000,150015171,1
4288681,0.00361200012752,150015171,150015170,1
4288321,0.11896337787,150054973,150015062,1
4288283,0.083882653139,150015049,150015050,2
4288299,0.10389232835,150054964,150015049,1
4288285,0.05174687527,150054960,150015049,1
4288317,0.187717503061,150054971,150015093,1
4288389,0.116146923897,150054991,150015072,1
4288337,0.184036706785,150054978,150015059,1
4288305,0.193316676706,150054967,150015060,1
4288289,0.326098796612,150054961,150015053,1
4288515,0.157514819516,150015094,150015158,2
4288655,0.00248296412409,150015158,150015157,2
4288325,0.130033720549,150015056,150015094,2
4288293,0.235982556898,150054962,150015056,1
4288291,0.121384942884,150015051,150015056,2
4288269,0.0461751145716,150015045,150015051,1
4288711,48.5470536555,150055030,150015045,1
4288267,0.0188195337426,150015044,150015051,1
4288709,9.01314111268,150055029,150015044,1
4288327,0.123619127712,150054974,150015094,1
4288351,0.0973082919204,150054981,150015154,1
4288647,0.00545500023444,150015154,150015153,1
4288643,0.00380082924774,150015152,150015151,1
4288345,0.14986606319,150054980,150015152,1
4288333,0.103086180761,150015057,150015137,2
4288613,0.00414593849934,150015137,150015136,2
4288311,0.153971188866,150054969,150015057,1
4288309,0.102790615599,150054968,150015057,1
4288609,0.0062925793628,150015135,150015143,1
4288331,0.126831970975,150054976,150015135,1
4288319,0.154549415854,150054972,150015130,1
4288599,0.004717836374,150015130,150015129,1
4288503,0.162614455949,150055015,150015091,1
4288483,0.0619376706698,150015087,150015088,2
4288211,0.114249327755,150054940,150015087,1
4288213,0.105311819479,150054941,150015087,1
4288469,0.157834091474,150055008,150015030,1
4288459,0.158572510594,150055006,150015082,1
4288161,0.104471143653,150054933,150015015,1
4288169,0.107823574591,150054935,150015016,1
4288465,0.111853714831,150055007,150015023,1
4288175,0.192533734685,150015017,150015019,2
4288159,0.0585151132815,150054932,150015017,1
4288157,0.121261047712,150054931,150015017,1
4288173,0.0968593955756,150054937,150015018,1
4288461,0.301129569276,150015080,150015081,2
4288227,0.200325065258,150054946,150015080,1
4288231,0.026252844341,150015035,150015080,1
4288707,7.12583395259,150055028,150015035,1
4288219,0.0724407323497,150015033,150015029,2
4288223,0.113069636228,150054944,150015033,1
4288229,0.143638055831,150054947,150015033,1
4288199,0.0297158492599,150015026,150015028,3
4288221,0.0848920371306,150015034,150015032,2
4288479,0.13277909323,150055010,150015034,1
4288485,0.103096760813,150055011,150015034,1
4288491,0.165108193161,150055012,150015089,1
4288497,0.0912174176409,150055014,150015090,1
4288259,0.0954089755197,150054955,150015043,1
4288277,0.16170766231,150054958,150015052,1
4288301,0.136340153675,150054965,150015054,1
4288591,0.00560902736425,150015126,150015125,1
4288341,0.130361411519,150054979,150015126,1
4288313,0.120174119133,150054970,150015055,1
4288329,0.119650291595,150054975,150015058,1
4287473,0.0947314416973,150054884,150014794,1
4287439,0.00989990279516,150014790,150014900,2
4287819,0.005641519873,150014900,150014899,2
4287443,0.0985536452914,150054874,150014790,1
4287441,0.142382734137,150054873,150014790,1
4287423,0.0697766056224,150054869,150014898,1
4287815,0.00332395473645,150014898,150014897,1
4287357,0.0881655598174,150054855,150014768,1
4288233,0.180351624435,150054948,150015036,1
4288255,0.0843757867952,150054953,150015041,1
4288281,0.130200411257,150054959,150015118,1
4288509,0.125652458825,150055017,150015117,1
4288247,0.170545662376,150054951,150015092,1
4288263,0.108487511727,150054956,150015039,1
4288251,0.096159408172,150054952,150015037,1
4287405,0.0784099373375,150054865,150014773,1
4288225,0.0695386695967,150054945,150015109,1
4288183,0.0785086514256,150054938,150015022,1
4288187,0.126811264662,150054939,150015021,1
4288471,0.0878745274774,150055009,150015083,1
4288215,0.125093506852,150054942,150015025,1
4288217,0.0937786772894,150054943,150015031,1
4288135,0.0699304006996,150015007,150015189,2
4288137,0.154687389468,150015008,150015007,2
4288143,0.106072804945,150015011,150015008,1
4288701,3.67488730617,150055025,150015011,1
4288125,0.175447213333,150054926,150015007,1
4288139,0.120145753076,150015009,150015008,1
4288699,225.323090826,150055024,150015009,1
4288111,0.061840249947,150054923,150015001,1
4288457,0.122830818733,150055005,150015010,1
4288151,0.0750607936792,150015013,150015014,2
4288145,0.104837162974,150054928,150015013,1
4288147,0.101947792067,150054929,150015013,1
4288133,0.0811800599117,150054927,150015004,1
4288123,0.0743835538758,150054925,150015002,1
4289595,0.190602894312,150015308,150068225,1
4290057,65.2350436178,150055123,150015308,1
4289597,0.134286041939,150055093,150015309,1
4289603,0.0920904423467,150015309,150015310,2
4289599,0.145154937138,150055094,150015309,1
4287059,0.016069068052,150014704,150068223,2
4287113,0.0997490525069,150054826,150014704,1
4287107,0.0907181414119,150054823,150014704,1
4287061,0.0251915952205,150014705,150068224,1
4287169,1.75973235777,150014740,150014705,1
4287115,0.104381389427,150014713,150014740,1
4287171,2.45510624052,150054827,150014713,1
4290589,0.118167741853,150055169,150015629,1
4290591,0.152232245086,150055170,150015629,1
4287105,0.0911273253836,150054822,150014703,1
4287763,0.0160651564151,150014872,150014968,5
4287335,0.0177304364636,150001522,150014871,1
4287761,0.0144465380994,150014871,150015646,1
4292711,0.0110562122188,150015646,150014872,1
4287931,0.0125719729497,150014944,150014943,6
4287721,0.055512317484,150014851,150014944,6
4287929,0.00597286953506,150014943,150015000,6
4288043,1.59794161278e-4,150015000,150014942,6
4287689,0.00572130078779,150014835,150014932,6
4287919,0.0257283038636,150014938,150014937,6
4287927,0.0491605770333,150014942,150014938,6
4287917,0.0240193168862,150014937,150014836,6
4287911,0.00873658047602,150014934,150014835,6
4287691,6.44295003309e-4,150014836,150014934,6
4287703,0.0320384605474,150014842,150014841,6
4287709,0.0433806735891,150014845,150014847,6
4287935,0.0408007514502,150014946,150014842,6
4287939,0.0376698532575,150014948,150014845,6
4287707,0.00502609891366,150014844,150014948,6
4287701,0.0011931595629,150014841,150014947,6
4287937,0.0218306770523,150014947,150014844,6
4287947,0.0396334825519,150014952,150014955,2
4287949,0.0584440126915,150014953,150014952,1
4287735,0.0245090010066,150014857,150014953,6
4287737,0.00941290786007,150014859,150014857,6
4287951,0.0353579059969,150014954,150014855,6
4287729,0.00351979159395,150014855,150014955,6
4287733,0.00175992051392,150014857,150014954,6
4287955,0.015122137204,150014956,150014953,1
4287741,0.0370519700985,150014859,150014956,6
4287965,0.0524360812444,150014961,150014960,6
4287967,0.0697779181478,150014962,150014961,6
4287959,0.0133877537013,150014958,150014862,6
4287957,0.0247990544397,150014957,150014860,6
4287745,0.00258091345729,150014863,150014962,6
4287963,0.0158427330406,150014960,150014958,6
4287743,0.0144800574476,150014862,150014957,6
4287739,0.00634642478199,150014860,150014859,6
4287993,0.0519550002663,150014975,150015648,2
4288893,0.0865259440862,150055034,150047659,1
4289405,0.00170323234244,150015271,150015278,2
4290125,0.00828434444381,150015527,150015271,2
4289791,0.00421823399515,150015391,150015390,1
4289785,0.0104383280568,150015388,150015385,4
4289789,0.0106052527806,150015390,150015388,4
4289819,0.00860982424548,150015405,150015403,4
4289825,0.0102586482676,150015408,150015405,4
4289777,0.00495491993391,150015384,150015382,4
4289779,0.00965987448097,150015385,150015384,4
4290123,0.0180373881065,150015526,150015527,2
4290087,0.0803547571316,150015515,150015526,2
4289569,0.0691020861694,150015299,150015298,2
4290127,0.00304527328041,150015527,150015270,2
4289403,0.00737067435617,150015270,150015278,2
4292695,0.00662023274906,150015483,150015481,3
4289971,0.0154758437536,150015481,150015480,3
4289967,0.0108178461433,150015479,150015483,3
4287055,0.0430643326164,150014703,150014711,2
4292665,0.0360063432884,150015636,150014878,3
4292715,3.03888443424e-4,150015648,150015636,3
4287999,0.0243807027018,150014977,150014881,6
4287781,0.0140927023028,150014881,150014975,6
4289761,0.0464757386754,150015376,150015509,3
4289431,0.022929299517,150015282,150015280,1
4290111,0.00268993952262,150015521,150015282,1
4290119,0.00207257625924,150015524,150015521,1
4289457,0.00856617313735,150015291,150015505,3
4290019,0.00397077820767,150015505,150015506,3
4290095,0.00247326875048,150015519,150015291,3
4289673,0.131701925567,150015332,150015324,3
4289899,0.0211185948758,150015445,150015443,4
4289895,0.0226122052727,150015443,150015441,4
4289905,0.0264782330828,150015448,150015445,4
4289885,0.0109255566249,150015438,150015439,4
4289891,0.0154454617226,150015441,150015438,4
4290553,0.0872486490488,150015614,150015523,3
4290115,0.0172406186553,150015523,150015507,3
4290023,0.0392215215366,150015507,150015519,3
4287711,0.00231493711878,150014846,150014847,2
4290287,0.074504685597,150015533,150015589,3
4290453,0.123685191195,150015585,150015583,3
4287155,0.0036815101063,150014733,150014754,6
4292649,0.0307858248301,150015632,150068226,6
4292651,0.0191270348393,150015633,150015632,6
4287199,0.00436854332154,150014754,150015633,6
4287941,0.0046444955323,150014949,150014950,6
4287945,0.100819600429,150014951,150014852,6
4287713,0.0106784339803,150014847,150014949,6
4287717,0.0193884498715,150014849,150014951,6
4287117,0.0193028283061,150014714,150014741,6
4287127,0.00307232562797,150014719,150014745,6
4287179,0.016746804387,150014744,150014719,6
4287943,0.0265960296742,150014950,150014849,6
4287119,0.00495796296283,150014715,150014742,6
4287177,0.00170296871119,150014743,150014715,6
4287125,0.108995625531,150014718,150014744,6
4287173,0.00412367105507,150014741,150014743,6
4287175,0.00784162414262,150014742,150014718,6
4287181,0.0198940401689,150014745,150014720,6
4287129,0.0125155345589,150014720,150014746,6
4287723,0.0452847858604,150014852,150014714,6
4287183,0.0128428170288,150014746,150014747,6
4287953,0.0125310074087,150014955,150014854,6
4287727,0.0491189824853,150014854,150014851,6
4287975,0.106980053786,150014966,150014965,6
4287751,0.00719372844579,150014866,150014964,6
4287969,0.0463895296077,150014963,150014865,6
4287749,0.0130519676207,150014865,150014863,6
4287759,0.037069846262,150014870,150014966,6
4287971,0.0539453351286,150014964,150014963,6
4287973,0.0257512752285,150014965,150014866,6
4287979,0.00177581099399,150014968,150014870,6
4288007,0.0287494412481,150014982,150014979,6
4288001,0.0662411509557,150014979,150014977,6
4289657,0.0110128352121,150015324,150015323,4
4289661,0.00903494534828,150015323,150015642,4
4289665,0.00708921418419,150015328,150015327,4
